Patent,Cit_Year,Citation
6010499,1994,5372596
6010500,1989,4850351
6010500,1990,4945912
6010500,1990,4979948
6010500,1993,5191883
6010500,1993,5230349
6010500,1993,5234004
6010500,1993,5236413
6010500,1994,5281213
6010500,1994,5334193
6010500,1994,5336178
6010500,1994,5342357
6010500,1994,5348554
6010500,1994,5368597
6010500,1995,5383876
6010500,1995,5423811
6010500,1995,5443470
6010500,1995,5454370
6010500,1996,5487385
6010500,1996,5505730
6010500,1996,5569241
6010500,1996,5578067
6010500,1996,5584872
6010500,1997,5697927
6010501,1985,4548199
6010501,1985,4554915
6010501,1986,4611586
6010501,1986,4628919
6010501,1990,4922896
6010501,1991,5041112
6010501,1995,5391167
6010501,1995,5405347
6010501,1995,5437666
6010501,1997,5620442
6010501,1997,5662650
6010502,1976,3989284
6010502,1987,4662891
6010502,1988,4778469
6010502,1989,4828563
6010502,1989,4834757
6010502,1989,4878915
6010502,1990,4946378
6010502,1990,4961740
6010502,1991,5015247
6010502,1991,5055104
6010502,1991,5074880
6010502,1992,5084050
6010502,1992,5171327
6010502,1993,5263953
6010502,1995,5403136
6010502,1995,5423817
6010502,1995,5443515
6010502,1996,5489307
6010502,1996,5489308
6010502,1996,5499892
6010502,1996,5534031
6010502,1997,5591235
6010503,1995,5443467
6010503,1996,5549608
6010503,1996,5554157
6010503,1996,5586984
6010503,1997,5683392
6010504,1996,5569247
6010504,1997,5591166
6010504,1997,5628740
6010505,1984,4473069
6010505,1990,4979949
6010505,1991,5035697
6010505,1991,5041115
6010505,1991,5066296
6010505,1993,5201735
6010505,1993,5248313
6010505,1996,5497592
6010505,1996,5573536
6010505,1997,5620445
6010505,1998,5735536
6010506,1986,4622959
6010506,1988,4776330
6010506,1989,4805607
6010506,1989,4827917
6010506,1989,4858601
6010506,1989,4875475
6010506,1990,4940467
6010506,1991,4995883
6010506,1991,5009664
6010506,1991,5041115
6010506,1991,5047033
6010506,1992,5108452
6010506,1992,5122141
6010506,1993,5201735
6010506,1996,5549610
6010506,1996,5569249
6010507,1998,5716358
6010507,1999,5893850
6010508,1996,5490683
6010508,1996,5569256
6010509,1987,4633862
6010509,1991,5002547
6010509,1992,5108401
6010509,1992,5129908
6010509,1992,5147365
6010509,1996,5542947
6010509,1998,5716360
6010509,1998,5716362
6010510,1986,4573998
6010510,1987,4681102
6010510,1988,4747404
6010510,1989,4834094
6010510,1989,4836201
6010510,1990,4919130
6010510,1991,5007913
6010510,1993,5190552
6010510,1994,5275604
6010510,1996,5494484
6010510,1996,5499987
6010510,1997,5616148
6010510,1997,5620450
6010510,1997,5653715
6010510,1997,5653753
6010510,1998,5735858
6010510,1998,5800442
6010511,1986,4564014
6010511,1987,4651738
6010511,1989,4873989
6010511,1991,5045071
6010511,1992,5135488
6010511,1992,5146922
6010511,1992,5171299
6010511,1993,5209730
6010511,1993,5219355
6010511,1993,5239982
6010511,1993,5263928
6010511,1994,5275169
6010511,1994,5316016
6010511,1994,5343874
6010511,1994,5364354
6010511,1995,5382261
6010511,1995,5419324
6010511,1995,5431628
6010511,1995,5465732
6010511,1996,5484449
6010511,1996,5499995
6010512,1980,4222380
6010512,1982,4326530
6010512,1985,4509517
6010512,1986,4598699
6010512,1989,4807626
6010512,1992,5122147
6010512,1992,5171233
6010512,1993,5176688
6010512,1994,5336227
6010512,1994,5376094
6010512,1995,5417697
6010512,1996,5542948
6010512,1998,5746747
6010512,1999,5906620
6010513,1975,3923225
6010513,1975,3923226
6010513,1978,4091981
6010513,1980,4227637
6010513,1981,4272002
6010513,1985,4530453
6010513,1986,4589582
6010513,1987,4684051
6010513,1988,4784306
6010513,1989,4804127
6010513,1989,4805823
6010513,1990,4932580
6010513,1991,4991763
6010513,1992,5135152
6010513,1993,5220123
6010513,1993,5251532
6010513,1993,5258010
6010513,1994,5312333
6010513,1995,5452835
6010513,1996,5522533
6010513,1996,5558264
6010513,1996,5575054
6010513,1996,5579975
6010513,1997,5605272
6010513,1997,5626586
6010513,1997,5643291
6010514,1982,4317445
6010514,1985,4493323
6010514,1985,4553543
6010514,1986,4587969
6010514,1986,4629450
6010514,1988,4744364
6010514,1989,4852568
6010514,1990,4890612
6010514,1990,4929246
6010514,1991,5021059
6010514,1991,5059201
6010514,1991,5061274
6010514,1992,5129912
6010514,1992,5160339
6010514,1992,5171251
6010514,1993,5180385
6010514,1993,5192302
6010514,1993,5211650
6010514,1993,5222974
6010514,1993,5230424
6010514,1993,5236083
6010514,1994,5282809
6010514,1994,5282827
6010514,1994,5304184
6010514,1994,5306254
6010514,1994,5320629
6010514,1994,5320632
6010514,1994,5350385
6010514,1994,5364408
6010514,1994,5368601
6010514,1994,5374275
6010514,1995,5387221
6010514,1995,5391182
6010514,1995,5411481
6010514,1995,5417699
6010514,1997,5613974
6010514,1997,5618290
6010514,1998,5800389
6010514,1998,5810849
6010514,1999,5855585
6010514,1999,5876411
6010515,1980,4198960
6010515,1986,4602635
6010515,1986,4616631
6010515,1990,4961741
6010515,1991,5025778
6010515,1992,5084058
6010515,1992,5087263
6010515,1992,5100415
6010515,1992,5133723
6010515,1992,5163946
6010515,1993,5176691
6010515,1993,5192287
6010515,1993,5217471
6010515,1993,5259366
6010515,1993,5269791
6010515,1994,5324298
6010515,1994,5334200
6010515,1994,5336227
6010515,1995,5397326
6010515,1995,5403330
6010515,1995,5417691
6010515,1995,5423830
6010515,1995,5423837
6010515,1995,5423847
6010515,1995,5439470
6010515,1996,5562684
6010515,1996,5562687
6010515,1996,5571117
6010515,1997,5593421
6010515,1997,5601576
6010515,1997,5601578
6010515,1997,5630782
6010515,1997,5643293
6010515,1998,5752964
6010516,1996,5540684
6010516,1997,5603711
6010516,1998,5827281
6010517,1993,5192301
6010517,1995,5454833
6010517,1996,5522822
6010517,1997,5626599
6010517,1997,5634936
6010518,1981,4300557
6010518,1994,5312330
6010518,1997,5699810
6010518,1998,5800406
6010520,1984,4449532
6010520,1988,4790314
6010520,1992,5109869
6010520,1994,5366471
6010521,1977,4003382
6010521,1987,4690175
6010521,1988,4748982
6010521,1989,4798597
6010521,1991,4994047
6010521,1991,5040548
6010521,1993,5270086
6010521,1994,5290230
6010521,1995,5425712
6010521,1996,5496275
6010521,1996,5499973
6010521,1996,5538510
6010521,1996,5545149
6010521,1996,5549552
6010521,1996,5587125
6010521,1997,5669920
6010521,1998,5820594
6010521,1998,5824173
6010521,1998,5843032
6010522,1975,3889657
6010522,1984,4447227
6010522,1986,4631052
6010522,1988,4723549
6010522,1988,4790812
6010522,1989,4794928
6010522,1989,4794931
6010522,1989,4842579
6010522,1989,4857046
6010522,1989,4867157
6010522,1990,4898575
6010522,1990,4921484
6010522,1990,4926858
6010522,1990,4950277
6010522,1990,4955895
6010522,1990,4957482
6010522,1990,4979951
6010522,1991,4986807
6010522,1991,5007896
6010522,1991,5007917
6010522,1991,5019088
6010522,1991,5053008
6010522,1991,5053044
6010522,1991,5071425
6010522,1992,5085662
6010522,1992,5087265
6010522,1992,5100424
6010522,1992,5100425
6010522,1992,5102415
6010522,1992,5135531
6010522,1994,5318576
6010522,1994,5366464
6010522,1995,5409454
6010522,1995,5419774
6010522,1996,5512044
6010522,1997,5695519
6010523,1975,3895636
6010523,1994,5275615
6010523,1994,5290309
6010523,1995,5425743
6010523,1995,5478350
6010524,1987,4702251
6010524,1996,5486196
6010524,1996,5531009
6010524,1996,5556428
6010524,1996,5562705
6010524,1996,5571138
6010524,1997,5611794
6010524,1997,5618310
6010524,1998,5723009
6010524,1998,5759193
6010525,1987,4662068
6010525,1988,4750492
6010525,1990,4935028
6010525,1994,5306280
6010525,1994,5366480
6010525,1994,5376126
6010525,1995,5383905
6010525,1997,5593425
6010525,1997,5630824
6010525,1997,5643295
6010525,1997,5645553
6010525,1997,5665109
6010525,1997,5669917
6010525,1998,5720747
6010525,1998,5725556
6010525,1998,5769894
6010525,1998,5810853
6010525,1998,5845645
6010526,1978,4066085
6010526,1980,4207903
6010526,1981,4271846
6010526,1981,4299239
6010526,1992,5143090
6010527,1975,3867939
6010527,1975,3881477
6010527,1979,4134399
6010527,1979,4172495
6010527,1981,4279255
6010527,1982,4341209
6010527,1983,4382441
6010527,1983,4399816
6010527,1984,4484574
6010527,1985,4517972
6010527,1985,4540412
6010527,1986,4572188
6010527,1986,4628930
6010527,1987,4633863
6010527,1987,4641641
6010527,1987,4641643
6010527,1987,4667666
6010527,1990,4890608
6010527,1990,4962761
6010527,1990,4969881
6010527,1991,5003971
6010527,1991,5025777
6010527,1991,5060662
6010527,1992,5086763
6010527,1992,5107832
6010527,1992,5144113
6010527,1992,5144958
6010527,1992,5170781
6010527,1993,5190031
6010527,1993,5230350
6010527,1997,5609619
6010528,1977,4026299
6010528,1978,4114620
6010528,1979,4149541
6010528,1983,4416281
6010528,1987,4706672
6010528,1988,4788730
6010528,1989,4844072
6010528,1989,4884304
6010528,1990,4962761
6010528,1990,4966145
6010528,1991,5072875
6010528,1992,5097829
6010528,1992,5138138
6010528,1992,5169384
6010528,1992,5174285
6010528,1993,5176424
6010528,1993,5183039
6010528,1993,5269369
6010528,1994,5344436
6010528,1995,5395162
6010528,1995,5433083
6010528,1995,5448788
6010528,1995,5456701
6010528,1996,5486206
6010529,1976,3993078
6010529,1978,4130904
6010529,1980,4193138
6010529,1980,4208745
6010529,1980,4234535
6010529,1982,4321711
6010529,1985,4550447
6010529,1986,4629458
6010529,1987,4647416
6010529,1988,4731073
6010529,1989,4816339
6010529,1990,4955899
6010529,1991,5028597
6010529,1991,5061276
6010529,1991,5064593
6010529,1992,5123917
6010529,1992,5152782
6010529,1992,5163951
6010529,1993,5192310
6010529,1993,5197976
6010529,1993,5217666
6010529,1993,5225131
6010529,1993,5229045
6010529,1993,5234739
6010529,1994,5282847
6010529,1994,5282860
6010529,1994,5320100
6010529,1994,5354329
6010529,1995,5389106
6010529,1995,5411550
6010529,1995,5413597
6010529,1995,5433909
6010529,1995,5453278
6010529,1996,5512360
6010529,1996,5522881
6010529,1996,5527353
6010529,1996,5534287
6010529,1996,5549663
6010529,1996,5556414
6010529,1996,5556426
6010529,1996,5571169
6010529,1996,5571173
6010529,1997,5607478
6010529,1997,5628788
6010529,1997,5667523
6010529,1997,5674241
6010529,1997,5683451
6010529,1997,5700285
6010529,1998,5718973
6010529,1998,5735892
6010529,1998,5741324
6010529,1998,5755770
6010529,1998,5755774
6010529,1998,5769882
6010530,1975,3868956
6010530,1975,3878565
6010530,1975,3890977
6010530,1975,3918736
6010530,1976,3996938
6010530,1979,4149911
6010530,1981,4306318
6010530,1984,4425908
6010530,1984,4441215
6010530,1985,4503569
6010530,1985,4512338
6010530,1985,4553545
6010530,1985,4560374
6010530,1986,4577631
6010530,1986,4580568
6010530,1986,4604762
6010530,1987,4649922
6010530,1987,4655771
6010530,1987,4665906
6010530,1987,4665918
6010530,1987,4681110
6010530,1988,4729766
6010530,1988,4732152
6010530,1988,4733665
6010530,1988,4739762
6010530,1988,4762128
6010530,1988,4768507
6010530,1988,4772264
6010530,1988,4776337
6010530,1989,4800882
6010530,1989,4820298
6010530,1989,4830003
6010530,1989,4856516
6010530,1989,4878906
6010530,1989,4886062
6010530,1990,4913141
6010530,1990,4922905
6010530,1990,4969458
6010530,1991,4994032
6010530,1991,5019090
6010530,1991,5024671
6010530,1991,5041126
6010530,1991,5057092
6010530,1991,5067957
6010530,1992,5078726
6010530,1992,5078736
6010530,1992,5085635
6010530,1992,5102417
6010530,1992,5123917
6010530,1992,5133732
6010530,1992,5135536
6010530,1992,5147370
6010530,1994,5282824
6010530,1994,5364354
6010530,1994,5370691
6010530,1995,5383928
6010530,1995,5395349
6010530,1995,5397345
6010530,1995,5419324
6010530,1995,5464449
6010530,1996,5484418
6010530,1996,5489295
6010530,1996,5545208
6010530,1996,5562726
6010530,1996,5562728
6010530,1996,5578075
6010530,1997,5632772
6010531,1977,4056854
6010531,1978,4065816
6010531,1979,4173981
6010531,1980,4185636
6010531,1986,4562832
6010531,1986,4585453
6010531,1986,4602911
6010531,1987,4655218
6010531,1987,4679556
6010531,1989,4808163
6010531,1989,4877016
6010531,1991,5011469
6010531,1991,5032128
6010531,1991,5041130
6010531,1992,5104393
6010531,1992,5109859
6010531,1993,5188619
6010531,1993,5197979
6010531,1993,5203776
6010531,1993,5209747
6010531,1993,5213093
6010531,1993,5236450
6010531,1993,5250038
6010531,1994,5308320
6010531,1994,5332402
6010531,1995,5383888
6010531,1995,5391156
6010531,1995,5423887
6010531,1995,5433700
6010531,1995,5443446
6010531,1995,5452733
6010531,1995,5458574
6010531,1995,5478309
6010531,1996,5536251
6010531,1996,5545214
6010531,1996,5556412
6010531,1996,5560487
6010531,1996,5578076
6010531,1997,5613937
6010531,1997,5626607
6010531,1997,5682906
6010531,1997,5702368
6010532,1976,3931648
6010532,1979,4150262
6010532,1986,4606329
6010532,1986,4612915
6010532,1988,4729366
6010532,1988,4774933
6010532,1988,4776322
6010532,1989,4817607
6010532,1989,4840178
6010532,1989,4850962
6010532,1990,4957478
6010532,1991,5012520
6010532,1991,5015224
6010532,1991,5015225
6010532,1992,5163957
6010532,1994,5277694
6010532,1994,5282858
6010532,1994,5338287
6010532,1994,5360388
6010532,1995,5411467
6010532,1995,5456654
6010532,1996,5498226
6010532,1996,5531787
6010532,1996,5554096
6010532,1996,5571148
6010532,1997,5603726
6010532,1997,5624376
6010532,1998,5800336
6010533,1994,5358529
6010534,1979,4136405
6010534,1980,4219893
6010534,1981,4301553
6010534,1985,4538305
6010534,1988,4790853
6010534,1989,4888021
6010534,1990,4950297
6010534,1991,5011496
6010534,1991,5026399
6010534,1991,5059216
6010534,1991,5071438
6010534,1992,5080675
6010534,1992,5171283
6010534,1994,5370699
6010534,1994,5370701
6010534,1995,5387240
6010534,1995,5395401
6010534,1995,5413608
6010534,1996,5489311
6010534,1997,5683468
6010534,1998,5755801
6010534,1999,5871543
6010535,1980,4206517
6010535,1988,4783192
6010535,1989,4840632
6010535,1989,4846840
6010535,1990,4895572
6010535,1994,5376125
6010536,1980,4225983
6010536,1982,4332038
6010536,1983,4377305
6010536,1988,4792338
6010536,1990,4923477
6010536,1991,4990162
6010536,1992,5116386
6010536,1993,5219366
6010537,1993,5249079
6010537,1998,5760957
6010538,1993,5190614
6010538,1994,5308447
6010538,1994,5362969
6010538,1995,5433651
6010538,1995,5461007
6010538,1996,5483568
6010538,1997,5685766
6010538,1998,5851135
6010539,1975,3901727
6010539,1976,3948819
6010539,1977,4035148
6010539,1977,4043923
6010539,1977,4043964
6010539,1978,4090967
6010539,1978,4090974
6010539,1979,4145303
6010539,1979,4160777
6010539,1980,4203859
6010539,1980,4219333
6010539,1981,4279796
6010539,1981,4302348
6010539,1982,4348292
6010539,1983,4419298
6010539,1984,4438016
6010539,1985,4493781
6010539,1985,4526583
6010539,1985,4536254
6010539,1986,4564463
6010539,1986,4566980
6010539,1986,4581385
6010539,1987,4661170
6010539,1987,4678595
6010539,1989,4873000
6010539,1990,4925707
6010539,1991,5073442
6010539,1993,5209857
6010539,1993,5212272
6010539,1994,5330672
6010539,1994,5338475
6010539,1996,5514302
6010539,1996,5534167
6010539,1998,5712240
6010540,1975,3859225
6010540,1975,3910855
6010540,1976,3953353
6010540,1978,4097397
6010540,1980,4231744
6010540,1982,4336024
6010540,1984,4430468
6010540,1984,4435346
6010540,1985,4548954
6010540,1986,4563483
6010540,1986,4594362
6010540,1986,4613646
6010540,1986,4632772
6010540,1987,4670171
6010540,1987,4680143
6010540,1987,4685930
6010540,1988,4720351
6010540,1988,4738791
6010540,1988,4738792
6010540,1989,4834900
6010540,1989,4880569
6010540,1991,4992107
6010540,1993,5205960
6010540,1993,5238587
6010540,1996,5547476
6010540,1998,5746776
6010541,1976,3973901
6010541,1976,3990991
6010541,1977,4003699
6010541,1980,4217914
6010541,1980,4240450
6010541,1981,4283384
6010541,1984,4445521
6010541,1985,4496708
6010541,1985,4526781
6010541,1985,4530830
6010541,1986,4567038
6010541,1986,4567039
6010541,1987,4714610
6010541,1988,4776855
6010541,1989,4839166
6010541,1990,4904275
6010541,1990,4927627
6010541,1990,4973475
6010541,1991,4986983
6010541,1991,5061289
6010541,1991,5071441
6010541,1992,5100658
6010541,1992,5106609
6010541,1992,5163010
6010541,1994,5277899
6010541,1994,5281654
6010541,1994,5290555
6010541,1994,5304370
6010541,1994,5306489
6010541,1994,5374420
6010541,1994,5376146
6010541,1995,5380340
6010541,1995,5389363
6010541,1995,5391368
6010541,1995,5393305
6010541,1995,5443855
6010541,1995,5478562
6010541,1996,5519063
6010541,1996,5534267
6010541,1997,5609651
6010541,1997,5663366
6010541,1997,5700456
6010541,1998,5807545
6010542,1982,4314815
6010542,1991,5030245
6010542,1993,5199956
6010542,1993,5250078
6010542,1994,5295998
6010542,1994,5298032
6010542,1996,5506317
6010542,1996,5512058
6010542,1996,5578088
6010542,1997,5683473
6010542,1997,5683977
6010542,1998,5789505
6010543,1975,3885977
6010543,1975,3905743
6010543,1976,3944432
6010543,1979,4160068
6010543,1984,4455180
6010543,1993,5208121
6010543,1994,5342709
6010543,1996,5514494
6010543,1996,5554464
6010544,1977,4011843
6010544,1978,4114566
6010544,1978,4116610
6010544,1979,4158551
6010544,1980,4189914
6010544,1982,4338199
6010544,1983,4408573
6010544,1985,4541367
6010544,1985,4543190
6010544,1985,4558664
6010544,1988,4732114
6010544,1990,4907368
6010544,1990,4908154
6010544,1990,4909192
6010544,1991,4986223
6010544,1992,5125367
6010544,1992,5170727
6010544,1995,5419852
6010544,1996,5503772
6010544,1996,5505876
6010544,1997,5603864
6010544,1998,5725609
6010544,1998,5800576
6010545,1977,4002437
6010545,1980,4211534
6010545,1983,4375360
6010545,1985,4491455
6010545,1991,5004478
6010545,1992,5089028
6010545,1993,5242469
6010546,1993,5230185
6010546,1994,5308403
6010546,1994,5308404
6010546,1994,5316587
6010546,1994,5332447
6010546,1995,5384990
6010546,1995,5439493
6010546,1996,5509971
6010546,1996,5575705
6010546,1996,5588901
6010546,1997,5605491
6010546,1997,5669945
6010546,1998,5827114
6010547,1985,4512147
6010547,1985,4522027
6010547,1989,4833883
6010547,1990,4945722
6010547,1992,5123243
6010547,1993,5253476
6010547,1995,5390492
6010547,1995,5426936
6010547,1996,5489319
6010547,1997,5595581
6010547,1997,5634952
6010547,1998,5725618
6010547,1998,5820833
6010548,1975,3883330
6010548,1977,4056375
6010548,1978,4080185
6010548,1979,4154688
6010548,1981,4272267
6010548,1982,4356011
6010548,1989,4799944
6010548,1989,4801317
6010548,1990,4925561
6010548,1990,4940500
6010548,1991,5066400
6010548,1993,5215609
6010548,1995,5427597
6010548,1996,5554203
6010548,1999,5888262
6010549,1975,3884655
6010549,1993,5177962
6010550,1993,5248323
6010550,1994,5287591
6010550,1994,5307538
6010550,1996,5498272
6010551,1983,4410349
6010551,1992,5145581
6010551,1993,5206173
6010551,1995,5459071
6010552,1976,3948643
6010552,1985,4512801
6010552,1989,4867786
6010552,1991,5071471
6010553,1995,5405429
6010553,1996,5501721
6010553,1996,5535234
6010553,1997,5654976
